Country;Technology;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Thailand;PV;baseline;528,5123894;502,5015356;481,2616362;463,4346821;448,1565381;434,8460196;423,0950144;412,6068595;403,1597019;394,5836551;386,745986;377,4244367;369,1098243;361,442013;354,3660817;347,6463014;341,1381657;335,1675755;329,5119633;324,2174962;319,099345;313,7437041;308,4483608;303,512229;300,0466943;289,7329555;284,863477;280,3298808;276,0932367;272,1207785;268,3846908
Turkmenistan;PV;baseline;854,9465133;812,870132;778,5114712;749,6737513;724,9591066;703,4273854;684,4184064;667,4522735;652,1701067;638,2970899;625,6185075;610,5395306;597,0894224;584,6856098;573,2392505;562,3690176;551,841151;542,1828434;533,0340588;524,4694798;516,1901175;507,5265807;498,9605843;490,9756651;485,3696532;468,6856638;460,8085663;453,4748077;446,6214128;440,1953775;434,1517062
Tunisia;PV;baseline;602,3486798;572,7039566;548,4967183;528,1792338;510,7666432;495,596567;482,2038772;470,2504654;459,4834842;449,7093133;440,7766757;430,1528511;420,6766385;411,9375887;403,8731083;396,2145351;388,7971746;381,9924578;375,5467233;369,512588;363,679401;357,5755455;351,5404116;345,9146731;341,9649829;330,2103541;324,6605808;319,4936145;314,6650863;310,1376523;305,8796112
Turkey;PV;baseline;602,3486798;572,7039566;548,4967183;528,1792338;510,7666432;495,596567;482,2038772;470,2504654;459,4834842;449,7093133;440,7766757;430,1528511;420,6766385;411,9375887;403,8731083;396,2145351;388,7971746;381,9924578;375,5467233;369,512588;363,679401;357,5755455;351,5404116;345,9146731;341,9649829;330,2103541;324,6605808;319,4936145;314,6650863;310,1376523;305,8796112
Trinidad and Tobago;PV;baseline;660,6404874;628,12692;601,5770458;579,2933531;560,1956731;543,557525;528,8687685;515,7585749;503,9496278;493,2295694;483,432483;471,7805463;461,3872809;451,8025166;442,9576026;434,5578772;426,4227075;418,9594698;411,8899545;405,2718707;398,8741817;392,1796305;385,5604514;379,3902866;375,0583683;362,1661947;356,0793466;350,4123514;345,1165462;340,1509735;335,4808638
Taiwan;PV;baseline;524,6262699;498,8066723;477,7229487;460,027075;444,8612703;431,6486232;419,9840225;409,5729864;400,1952931;391,6823055;383,9022663;374,6492577;366,3957822;358,7843518;351,7604495;345,0900793;338,6297975;332,7031087;327,0890818;321,8335447;316,7530269;311,4367657;306,1803588;301,280522;297,8404692;287,6025667;282,7688932;278,2686323;274,0631399;270,119891;266,4112745
Ukraine;PV;baseline;854,9465133;812,870132;778,5114712;749,6737513;724,9591066;703,4273854;684,4184064;667,4522735;652,1701067;638,2970899;625,6185075;610,5395306;597,0894224;584,6856098;573,2392505;562,3690176;551,841151;542,1828434;533,0340588;524,4694798;516,1901175;507,5265807;498,9605843;490,9756651;485,3696532;468,6856638;460,8085663;453,4748077;446,6214128;440,1953775;434,1517062
United Kingdom;PV;baseline;590,6903181;561,6193638;537,8806527;517,9564099;500,8808372;486,0043753;472,8708989;461,1488434;450,5902554;441,005262;432,2455142;421,827312;412,5345099;403,9646031;396,0562093;388,5458666;381,2720679;374,5990554;368,2780769;362,3607314;356,6404448;350,6547284;344,7364036;339,2195503;335,3463058;323,8191859;318,3768275;313,3098671;308,5747942;304,1349881;299,9593606
United Kingdom;PV;baseline;590,6903181;561,6193638;537,8806527;517,9564099;500,8808372;486,0043753;472,8708989;461,1488434;450,5902554;441,005262;432,2455142;421,827312;412,5345099;403,9646031;396,0562093;388,5458666;381,2720679;374,5990554;368,2780769;362,3607314;356,6404448;350,6547284;344,7364036;339,2195503;335,3463058;323,8191859;318,3768275;313,3098671;308,5747942;304,1349881;299,9593606
United States;PV;baseline;761,6796213;724,1933906;693,5829474;667,8911606;645,8726589;626,6898528;609,7545806;594,6392985;581,0242771;568,6646804;557,369216;543,9352184;531,9523948;520,9017254;510,7040598;501,0196705;491,6402984;483,0356244;474,884889;467,2546277;459,8784686;452,1600449;444,5285207;437,4146836;432,4202367;417,5563189;410,5385411;404,0048289;397,8990771;392,1740638;386,7897021
Uzbekistan;PV;baseline;854,9465133;812,870132;778,5114712;749,6737513;724,9591066;703,4273854;684,4184064;667,4522735;652,1701067;638,2970899;625,6185075;610,5395306;597,0894224;584,6856098;573,2392505;562,3690176;551,841151;542,1828434;533,0340588;524,4694798;516,1901175;507,5265807;498,9605843;490,9756651;485,3696532;468,6856638;460,8085663;453,4748077;446,6214128;440,1953775;434,1517062
Venezuela;PV;baseline;660,6404874;628,12692;601,5770458;579,2933531;560,1956731;543,557525;528,8687685;515,7585749;503,9496278;493,2295694;483,432483;471,7805463;461,3872809;451,8025166;442,9576026;434,5578772;426,4227075;418,9594698;411,8899545;405,2718707;398,8741817;392,1796305;385,5604514;379,3902866;375,0583683;362,1661947;356,0793466;350,4123514;345,1165462;340,1509735;335,4808638
Yemen;PV;baseline;602,3486798;572,7039566;548,4967183;528,1792338;510,7666432;495,596567;482,2038772;470,2504654;459,4834842;449,7093133;440,7766757;430,1528511;420,6766385;411,9375887;403,8731083;396,2145351;388,7971746;381,9924578;375,5467233;369,512588;363,679401;357,5755455;351,5404116;345,9146731;341,9649829;330,2103541;324,6605808;319,4936145;314,6650863;310,1376523;305,8796112
Croatia;PV;baseline;590,6903181;561,6193638;537,8806527;517,9564099;500,8808372;486,0043753;472,8708989;461,1488434;450,5902554;441,005262;432,2455142;421,827312;412,5345099;403,9646031;396,0562093;388,5458666;381,2720679;374,5990554;368,2780769;362,3607314;356,6404448;350,6547284;344,7364036;339,2195503;335,3463058;323,8191859;318,3768275;313,3098671;308,5747942;304,1349881;299,9593606
Mozambique;PV;baseline;718,9322942;683,5498827;654,6573726;630,4074718;609,6247024;591,5184823;575,5336591;561,2666837;548,4157707;536,7498248;526,0882896;513,4082409;502,0979227;491,6674439;482,0420963;472,9012187;464,04824;455,9264813;448,2331852;441,0311528;434,0689619;426,783715;419,5804907;412,8658996;408,1517532;394,1220349;387,498112;381,3310878;375,5680057;370,1642942;365,0821161
Vietnam;PV;baseline;528,5123894;502,5015356;481,2616362;463,4346821;448,1565381;434,8460196;423,0950144;412,6068595;403,1597019;394,5836551;386,745986;377,4244367;369,1098243;361,442013;354,3660817;347,6463014;341,1381657;335,1675755;329,5119633;324,2174962;319,099345;313,7437041;308,4483608;303,512229;300,0466943;289,7329555;284,863477;280,3298808;276,0932367;272,1207785;268,3846908
Philippines;PV;baseline;528,5123894;502,5015356;481,2616362;463,4346821;448,1565381;434,8460196;423,0950144;412,6068595;403,1597019;394,5836551;386,745986;377,4244367;369,1098243;361,442013;354,3660817;347,6463014;341,1381657;335,1675755;329,5119633;324,2174962;319,099345;313,7437041;308,4483608;303,512229;300,0466943;289,7329555;284,863477;280,3298808;276,0932367;272,1207785;268,3846908
Iceland;PV;baseline;590,6903181;561,6193638;537,8806527;517,9564099;500,8808372;486,0043753;472,8708989;461,1488434;450,5902554;441,005262;432,2455142;421,827312;412,5345099;403,9646031;396,0562093;388,5458666;381,2720679;374,5990554;368,2780769;362,3607314;356,6404448;350,6547284;344,7364036;339,2195503;335,3463058;323,8191859;318,3768275;313,3098671;308,5747942;304,1349881;299,9593606
Papua New Guinea;PV;baseline;528,5123894;502,5015356;481,2616362;463,4346821;448,1565381;434,8460196;423,0950144;412,6068595;403,1597019;394,5836551;386,745986;377,4244367;369,1098243;361,442013;354,3660817;347,6463014;341,1381657;335,1675755;329,5119633;324,2174962;319,099345;313,7437041;308,4483608;303,512229;300,0466943;289,7329555;284,863477;280,3298808;276,0932367;272,1207785;268,3846908
Cameroon;PV;baseline;718,9322942;683,5498827;654,6573726;630,4074718;609,6247024;591,5184823;575,5336591;561,2666837;548,4157707;536,7498248;526,0882896;513,4082409;502,0979227;491,6674439;482,0420963;472,9012187;464,04824;455,9264813;448,2331852;441,0311528;434,0689619;426,783715;419,5804907;412,8658996;408,1517532;394,1220349;387,498112;381,3310878;375,5680057;370,1642942;365,0821161
South Africa;PV;baseline;718,9322942;683,5498827;654,6573726;630,4074718;609,6247024;591,5184823;575,5336591;561,2666837;548,4157707;536,7498248;526,0882896;513,4082409;502,0979227;491,6674439;482,0420963;472,9012187;464,04824;455,9264813;448,2331852;441,0311528;434,0689619;426,783715;419,5804907;412,8658996;408,1517532;394,1220349;387,498112;381,3310878;375,5680057;370,1642942;365,0821161
United Arab Emirates;Onshore;baseline;1630,636571;1594,200213;1562,515718;1534,551434;1509,573003;1487,040055;1466,543992;1447,768744;1430,465052;1414,433054;1399,510173;1376,704646;1360,857723;1345,664434;1331,187002;1317,669221;1304,412918;1291,53879;1280,309687;1268,73222;1256,949285;1247,808492;1239,341174;1231,160674;1225,3481;1200,882254;1190,862851;1181,367258;1172,347022;1163,759966;1155,569155
Angola;Onshore;baseline;1612,69485;1576,659397;1545,323523;1517,666927;1492,963331;1470,678311;1450,407763;1431,839098;1414,725796;1398,870197;1384,11151;1361,55691;1345,88435;1330,85823;1316,540092;1303,171046;1290,060601;1277,328126;1266,222575;1254,772494;1243,119205;1234,078988;1225,704834;1217,614344;1211,865725;1187,669074;1177,759914;1168,368799;1159,447812;1150,955238;1142,85455
Argentina;Onshore;baseline;1496,342367;1462,906795;1433,831737;1408,170506;1385,249221;1364,572017;1345,763947;1328,53497;1312,656357;1297,944705;1284,250826;1263,323492;1248,781674;1234,839657;1221,554541;1209,150043;1196,985489;1185,171634;1174,867325;1164,243343;1153,430814;1145,042829;1137,272853;1129,766074;1124,432206;1101,981291;1092,787056;1084,07349;1075,796133;1067,91628;1060,400039
Austria;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Australia;Onshore;baseline;1612,69485;1576,659397;1545,323523;1517,666927;1492,963331;1470,678311;1450,407763;1431,839098;1414,725796;1398,870197;1384,11151;1361,55691;1345,88435;1330,85823;1316,540092;1303,171046;1290,060601;1277,328126;1266,222575;1254,772494;1243,119205;1234,078988;1225,704834;1217,614344;1211,865725;1187,669074;1177,759914;1168,368799;1159,447812;1150,955238;1142,85455
Azerbaijan;Onshore;baseline;1612,69485;1576,659397;1545,323523;1517,666927;1492,963331;1470,678311;1450,407763;1431,839098;1414,725796;1398,870197;1384,11151;1361,55691;1345,88435;1330,85823;1316,540092;1303,171046;1290,060601;1277,328126;1266,222575;1254,772494;1243,119205;1234,078988;1225,704834;1217,614344;1211,865725;1187,669074;1177,759914;1168,368799;1159,447812;1150,955238;1142,85455
Estonia;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Bangladesh;Onshore;baseline;1612,69485;1576,659397;1545,323523;1517,666927;1492,963331;1470,678311;1450,407763;1431,839098;1414,725796;1398,870197;1384,11151;1361,55691;1345,88435;1330,85823;1316,540092;1303,171046;1290,060601;1277,328126;1266,222575;1254,772494;1243,119205;1234,078988;1225,704834;1217,614344;1211,865725;1187,669074;1177,759914;1168,368799;1159,447812;1150,955238;1142,85455
Belgium;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Bulgaria;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Bahrain;Onshore;baseline;1630,636571;1594,200213;1562,515718;1534,551434;1509,573003;1487,040055;1466,543992;1447,768744;1430,465052;1414,433054;1399,510173;1376,704646;1360,857723;1345,664434;1331,187002;1317,669221;1304,412918;1291,53879;1280,309687;1268,73222;1256,949285;1247,808492;1239,341174;1231,160674;1225,3481;1200,882254;1190,862851;1181,367258;1172,347022;1163,759966;1155,569155
Brunei darussalam;Onshore;baseline;1630,636571;1594,200213;1562,515718;1534,551434;1509,573003;1487,040055;1466,543992;1447,768744;1430,465052;1414,433054;1399,510173;1376,704646;1360,857723;1345,664434;1331,187002;1317,669221;1304,412918;1291,53879;1280,309687;1268,73222;1256,949285;1247,808492;1239,341174;1231,160674;1225,3481;1200,882254;1190,862851;1181,367258;1172,347022;1163,759966;1155,569155
Bolivia;Onshore;baseline;1496,342367;1462,906795;1433,831737;1408,170506;1385,249221;1364,572017;1345,763947;1328,53497;1312,656357;1297,944705;1284,250826;1263,323492;1248,781674;1234,839657;1221,554541;1209,150043;1196,985489;1185,171634;1174,867325;1164,243343;1153,430814;1145,042829;1137,272853;1129,766074;1124,432206;1101,981291;1092,787056;1084,07349;1075,796133;1067,91628;1060,400039
Brazil;Onshore;baseline;1496,342367;1462,906795;1433,831737;1408,170506;1385,249221;1364,572017;1345,763947;1328,53497;1312,656357;1297,944705;1284,250826;1263,323492;1248,781674;1234,839657;1221,554541;1209,150043;1196,985489;1185,171634;1174,867325;1164,243343;1153,430814;1145,042829;1137,272853;1129,766074;1124,432206;1101,981291;1092,787056;1084,07349;1075,796133;1067,91628;1060,400039
Belarus;Onshore;baseline;1612,69485;1576,659397;1545,323523;1517,666927;1492,963331;1470,678311;1450,407763;1431,839098;1414,725796;1398,870197;1384,11151;1361,55691;1345,88435;1330,85823;1316,540092;1303,171046;1290,060601;1277,328126;1266,222575;1254,772494;1243,119205;1234,078988;1225,704834;1217,614344;1211,865725;1187,669074;1177,759914;1168,368799;1159,447812;1150,955238;1142,85455
Canada;Onshore;baseline;1299,341706;1270,308088;1245,060901;1222,778094;1202,874507;1184,919556;1168,587658;1153,626959;1139,838842;1127,06405;1115,173036;1097,000886;1084,373567;1072,267084;1060,731018;1049,959631;1039,396599;1029,138095;1020,190398;1010,965114;1001,576107;994,2924401;987,5454185;981,0269433;976,3953042;956,9001606;948,9163903;941,3500074;934,1624044;927,3199717;920,79328
Switzerland;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Chile;Onshore;baseline;1496,342367;1462,906795;1433,831737;1408,170506;1385,249221;1364,572017;1345,763947;1328,53497;1312,656357;1297,944705;1284,250826;1263,323492;1248,781674;1234,839657;1221,554541;1209,150043;1196,985489;1185,171634;1174,867325;1164,243343;1153,430814;1145,042829;1137,272853;1129,766074;1124,432206;1101,981291;1092,787056;1084,07349;1075,796133;1067,91628;1060,400039
China;Onshore;baseline;976,8923051;955,0637759;936,0820235;919,3289996;904,3647596;890,8655752;878,586661;867,3386642;856,9722564;847,3677036;838,4276071;824,7651246;815,2714478;806,1693535;797,4961199;789,3978003;781,4561286;773,743413;767,0162091;760,0803056;753,0213083;747,5451832;742,4725273;737,5717008;734,0894662;719,4323089;713,4298203;707,7411387;702,3372376;697,1928481;692,2858442
Colombia;Onshore;baseline;1496,342367;1462,906795;1433,831737;1408,170506;1385,249221;1364,572017;1345,763947;1328,53497;1312,656357;1297,944705;1284,250826;1263,323492;1248,781674;1234,839657;1221,554541;1209,150043;1196,985489;1185,171634;1174,867325;1164,243343;1153,430814;1145,042829;1137,272853;1129,766074;1124,432206;1101,981291;1092,787056;1084,07349;1075,796133;1067,91628;1060,400039
Czech Republic;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Germany;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Denmark;Onshore;baseline;1317,2476;1287,813877;1262,218765;1239,628884;1219,451011;1201,248628;1184,691664;1169,524796;1155,546668;1142,59583;1130,540948;1112,118373;1099,317041;1087,043721;1075,348679;1064,428855;1053,720256;1043,320383;1034,24938;1024,896965;1015,378569;1007,994529;1001,154528;994,5462233;989,8507568;970,0869556;961,993163;954,3225097;947,0358563;940,0991297;933,4824954
Dominican Republic;Onshore;baseline;1496,342367;1462,906795;1433,831737;1408,170506;1385,249221;1364,572017;1345,763947;1328,53497;1312,656357;1297,944705;1284,250826;1263,323492;1248,781674;1234,839657;1221,554541;1209,150043;1196,985489;1185,171634;1174,867325;1164,243343;1153,430814;1145,042829;1137,272853;1129,766074;1124,432206;1101,981291;1092,787056;1084,07349;1075,796133;1067,91628;1060,400039
Algeria;Onshore;baseline;1630,636571;1594,200213;1562,515718;1534,551434;1509,573003;1487,040055;1466,543992;1447,768744;1430,465052;1414,433054;1399,510173;1376,704646;1360,857723;1345,664434;1331,187002;1317,669221;1304,412918;1291,53879;1280,309687;1268,73222;1256,949285;1247,808492;1239,341174;1231,160674;1225,3481;1200,882254;1190,862851;1181,367258;1172,347022;1163,759966;1155,569155
Egypt;Onshore;baseline;1630,636571;1594,200213;1562,515718;1534,551434;1509,573003;1487,040055;1466,543992;1447,768744;1430,465052;1414,433054;1399,510173;1376,704646;1360,857723;1345,664434;1331,187002;1317,669221;1304,412918;1291,53879;1280,309687;1268,73222;1256,949285;1247,808492;1239,341174;1231,160674;1225,3481;1200,882254;1190,862851;1181,367258;1172,347022;1163,759966;1155,569155
